법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층,역이름,시기
인창동,주공1,58.14,28000,1996,2018-08-21,1,장자호수공원역,개통 전
인창동,주공4-2,59.93,29000,1996,2018-08-20,9,장자호수공원역,개통 전
인창동,주공4-1,58.14,29400,1996,2018-08-25,1,장자호수공원역,개통 전
인창동,주공1,58.14,31900,1996,2018-08-13,7,장자호수공원역,개통 전
인창동,주공6,58.14,36500,1996,2018-08-15,8,장자호수공원역,개통 전
인창동,주공2,84.99,43000,1997,2018-08-11,12,장자호수공원역,개통 전
인창동,주공1,58.14,28500,1996,2018-08-23,1,장자호수공원역,개통 전
인창동,주공1,59.56,33000,1996,2018-08-19,7,장자호수공원역,개통 전
인창동,주공1,59.93,30500,1996,2018-08-25,4,장자호수공원역,개통 전
인창동,주공1,59.93,32000,1996,2018-08-23,12,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,44700,2010,2018-08-23,4,장자호수공원역,개통 전
인창동,주공1,59.93,32000,1996,2018-08-22,9,장자호수공원역,개통 전
인창동,주공6,58.14,34500,1996,2018-08-24,13,장자호수공원역,개통 전
인창동,주공4-1,58.14,32000,1996,2018-08-18,7,장자호수공원역,개통 전
인창동,삼환,124.47,54800,1996,2018-08-12,16,장자호수공원역,개통 전
인창동,삼환,124.47,56000,1996,2018-08-11,11,장자호수공원역,개통 전
인창동,주공4-1,58.14,31900,1996,2018-08-07,11,장자호수공원역,개통 전
수택동,엘지원앙,49.83,34000,1995,2018-08-15,16,장자호수공원역,개통 전
인창동,원일가대라곡,138.482,50000,2005,2018-08-18,12,장자호수공원역,개통 전
수택동,토평주공,59.92,32500,2002,2018-08-20,4,장자호수공원역,개통 전
인창동,주공1,59.93,29500,1996,2018-08-09,4,장자호수공원역,개통 전
인창동,우방아이유쉘,84.8005,32900,2001,2018-08-20,7,장자호수공원역,개통 전
인창동,우방아이유쉘,84.8005,31000,2001,2018-08-16,2,장자호수공원역,개통 전
인창동,주공1,58.14,31200,1996,2018-08-20,3,장자호수공원역,개통 전
인창동,주공4-1,58.14,31900,1996,2018-08-06,14,장자호수공원역,개통 전
토평동,우남,59.6514,29700,2000,2018-08-09,5,장자호수공원역,개통 전
수택동,무학수누피마을,84.9014,35600,2007,2018-08-23,2,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,32800,2000,2018-08-22,7,장자호수공원역,개통 전
인창동,주공1,59.56,29200,1996,2018-08-01,2,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,48500,1994,2018-08-16,14,장자호수공원역,개통 전
수택동,럭키,59.34,28000,1992,2018-08-20,2,장자호수공원역,개통 전
갈매동,한라비발디,84.58,46500,2016,2018-08-10,11,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,36800,2009,2018-08-06,1,장자호수공원역,개통 전
수택동,원일(552),55.26,21000,1989,2018-08-20,5,장자호수공원역,개통 전
수택동,엘지원앙,70.2,23000,1995,2018-08-17,8,장자호수공원역,개통 전
인창동,주공2,39.86,23850,1997,2018-08-15,8,장자호수공원역,개통 전
갈매동,한라비발디,84.58,45600,2016,2018-08-08,3,장자호수공원역,개통 전
인창동,주공2,49.95,26300,1997,2018-08-07,5,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,48000,2016,2018-08-06,7,장자호수공원역,개통 전
인창동,구리인창금호어울림,67.8503,30300,2006,2018-08-08,6,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,39500,2009,2018-08-10,4,장자호수공원역,개통 전
인창동,동양주택조합,84.98,39000,2002,2018-08-13,13,장자호수공원역,개통 전
인창동,아름마을일신,60.0,31500,1999,2018-08-10,8,장자호수공원역,개통 전
갈매동,한라비발디,84.61,48000,2016,2018-08-03,7,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,46700,2001,2018-08-11,21,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,74.98,43000,2017,2018-08-11,8,장자호수공원역,개통 전
갈매동,한라비발디,84.61,48000,2016,2018-08-03,27,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,45500,2001,2018-08-07,5,장자호수공원역,개통 전
인창동,주공2,49.95,27000,1997,2018-08-01,16,장자호수공원역,개통 전
인창동,주공1,59.93,28800,1996,2018-08-06,1,장자호수공원역,개통 전
수택동,성화,59.2,19900,2001,2018-08-03,5,장자호수공원역,개통 전
인창동,주공6,49.67,30900,1996,2018-08-15,8,장자호수공원역,개통 전
갈매동,한라비발디,84.81,43000,2016,2018-08-10,1,장자호수공원역,개통 전
인창동,동흥,44.4,15500,1994,2018-08-01,2,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.3627,46750,2016,2018-08-14,2,장자호수공원역,개통 전
수택동,쌍용,59.92,30800,1996,2018-08-09,2,장자호수공원역,개통 전
수택동,대림한숲,51.66,30000,1995,2018-08-10,4,장자호수공원역,개통 전
인창동,아름마을삼성,59.9807,30000,2000,2018-08-14,10,장자호수공원역,개통 전
인창동,주공4-2,59.97,30700,1996,2018-08-13,3,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,50000,2010,2018-08-11,12,장자호수공원역,개통 전
인창동,주공6,49.67,31000,1996,2018-08-08,7,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,46000,2010,2018-08-09,7,장자호수공원역,개통 전
인창동,동양주택조합,84.98,41450,2002,2018-08-06,8,장자호수공원역,개통 전
교문동,교문동금호어울림,84.962,39500,2009,2018-08-08,10,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,39500,2009,2018-08-02,4,장자호수공원역,개통 전
인창동,주공2,84.99,38800,1997,2018-08-02,8,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,33000,2000,2018-08-06,17,장자호수공원역,개통 전
인창동,주공2,84.99,37500,1997,2018-08-02,3,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,41000,2001,2018-10-20,14,장자호수공원역,개통 전
인창동,신일,99.97,49500,1996,2018-10-29,1,장자호수공원역,개통 전
인창동,삼환,124.47,64000,1996,2018-10-29,15,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,49545,2009,2018-10-27,12,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,33000,2006,2018-10-08,11,장자호수공원역,개통 전
교문동,하나(유원)아파트,71.076,44500,1994,2018-10-24,19,장자호수공원역,개통 전
교문동,교문(동양고속),99.6,59800,1994,2018-10-31,15,장자호수공원역,개통 전
토평동,삼성,116.824,80000,2001,2018-10-19,9,장자호수공원역,개통 전
토평동,삼성,116.824,76900,2001,2018-10-16,21,장자호수공원역,개통 전
교문동,구리두산,59.99,39500,1991,2018-10-30,2,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.979,47000,2015,2018-10-20,6,장자호수공원역,개통 전
교문동,덕현,62.1,37500,1993,2018-10-19,12,장자호수공원역,개통 전
인창동,더샵그린포레2단지,84.98,45000,2015,2018-10-10,2,장자호수공원역,개통 전
수택동,럭키,59.34,25000,1992,2018-10-23,2,장자호수공원역,개통 전
수택동,신성미소지움,84.97,42000,2007,2018-10-20,4,장자호수공원역,개통 전
교문동,한가람아파트,121.77,69500,1994,2018-10-18,15,장자호수공원역,개통 전
인창동,한진,84.973,32800,2002,2018-10-17,10,장자호수공원역,개통 전
토평동,상록,84.404,52700,2002,2018-10-13,6,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,33200,2006,2018-10-17,2,장자호수공원역,개통 전
인창동,구리인창공원우림필유,121.617,63000,2008,2018-10-27,21,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,42400,2009,2018-10-20,10,장자호수공원역,개통 전
인창동,주공2,84.99,42000,1997,2018-10-12,1,장자호수공원역,개통 전
인창동,이건필103동,59.82,19000,2002,2018-10-25,1,장자호수공원역,개통 전
교문동,한가람아파트,62.01,42600,1994,2018-10-17,10,장자호수공원역,개통 전
교문동,덕현,84.57,54500,1993,2018-10-08,13,장자호수공원역,개통 전
수택동,대림한숲,84.245,55000,1995,2018-10-20,5,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,49500,2001,2018-10-29,25,장자호수공원역,개통 전
인창동,주공4-2,59.93,37500,1996,2018-10-19,14,장자호수공원역,개통 전
인창동,주공6,58.14,40000,1996,2018-10-20,7,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,35500,2005,2018-10-12,2,장자호수공원역,개통 전
인창동,한진,84.973,30300,2002,2018-10-25,6,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,35000,2005,2018-10-16,1,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,39000,2005,2018-10-22,14,장자호수공원역,개통 전
수택동,럭키,33.06,18000,1992,2018-10-04,6,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,41150,2005,2018-10-11,11,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,39000,2000,2018-10-06,10,장자호수공원역,개통 전
토평동,한일,59.784,51500,2001,2018-10-27,12,장자호수공원역,개통 전
토평동,삼성,99.078,64000,2001,2018-10-09,5,장자호수공원역,개통 전
인창동,주공1,58.14,34500,1996,2018-10-17,2,장자호수공원역,개통 전
인창동,삼호,56.7,23500,1991,2018-10-17,2,장자호수공원역,개통 전
교문동,한가람아파트,62.01,41400,1994,2018-10-27,16,장자호수공원역,개통 전
교문동,구리(한양),60.44,41000,1994,2018-10-13,14,장자호수공원역,개통 전
교문동,덕현,62.1,35500,1993,2018-10-09,17,장자호수공원역,개통 전
인창동,한진,59.937,26700,2002,2018-10-23,23,장자호수공원역,개통 전
수택동,유현아파트1동,75.75,40500,2000,2018-10-13,15,장자호수공원역,개통 전
수택동,구리태영데시앙,84.86,48000,2014,2018-10-16,14,장자호수공원역,개통 전
인창동,충효,44.03,33000,1989,2018-10-22,5,장자호수공원역,개통 전
교문동,덕현,84.57,51700,1993,2018-10-20,20,장자호수공원역,개통 전
인창동,한진,84.973,30000,2002,2018-10-29,13,장자호수공원역,개통 전
인창동,주공2,84.99,45700,1997,2018-10-12,14,장자호수공원역,개통 전
인창동,우림,51.81,16000,2001,2018-10-21,2,장자호수공원역,개통 전
교문동,한가람아파트,84.92,55000,1994,2018-10-24,16,장자호수공원역,개통 전
교문동,교문(대우),84.696,52900,1994,2018-10-22,2,장자호수공원역,개통 전
수택동,한성3,59.72,43000,1994,2018-10-12,6,장자호수공원역,개통 전
교문동,구리(우성),133.93,63000,1994,2018-10-20,3,장자호수공원역,개통 전
인창동,인창2차e-편한세상,59.335,44750,2006,2018-10-13,12,장자호수공원역,개통 전
인창동,인창2차e-편한세상,84.369,59000,2006,2018-10-22,14,장자호수공원역,개통 전
인창동,동양주택조합,84.98,45500,2002,2018-10-19,23,장자호수공원역,개통 전
교문동,덕현,62.1,34800,1993,2018-10-01,16,장자호수공원역,개통 전
수택동,뉴벽산,59.73,22400,2003,2018-10-17,2,장자호수공원역,개통 전
인창동,원일가대라곡,84.56,46500,2005,2018-10-01,2,장자호수공원역,개통 전
교문동,구리(우성),60.56,39400,1994,2018-10-09,5,장자호수공원역,개통 전
인창동,건영,83.87,34000,1994,2018-10-11,11,장자호수공원역,개통 전
수택동,대림한숲,51.66,33300,1995,2018-10-05,5,장자호수공원역,개통 전
인창동,아름마을성원,84.75,34000,1999,2018-10-08,10,장자호수공원역,개통 전
교문동,일성,59.8,33500,1999,2018-10-29,6,장자호수공원역,개통 전
인창동,주공2,84.99,49000,1997,2018-10-18,19,장자호수공원역,개통 전
교문동,장자마을동양,118.647,84500,2001,2018-10-27,9,장자호수공원역,개통 전
인창동,아름마을일신건영,79.575,34000,2001,2018-10-06,1,장자호수공원역,개통 전
수택동,대림한숲,51.66,33800,1995,2018-10-05,12,장자호수공원역,개통 전
인창동,주공1,59.76,41000,1996,2018-10-19,14,장자호수공원역,개통 전
인창동,주공6,58.14,40800,1996,2018-10-15,13,장자호수공원역,개통 전
인창동,삼보,101.94,60300,1996,2018-10-20,8,장자호수공원역,개통 전
인창동,삼보,101.94,59300,1996,2018-10-15,19,장자호수공원역,개통 전
수택동,럭키,59.34,32500,1992,2018-10-30,4,장자호수공원역,개통 전
수택동,대림한숲,51.66,32000,1995,2018-10-17,6,장자호수공원역,개통 전
수택동,럭키,59.34,30000,1992,2018-10-09,5,장자호수공원역,개통 전
수택동,럭키,33.06,22000,1992,2018-10-13,10,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,74.14,39000,2007,2018-10-01,14,장자호수공원역,개통 전
인창동,성원,84.99,45700,2000,2018-10-01,22,장자호수공원역,개통 전
인창동,한진,59.937,27200,2002,2018-10-27,5,장자호수공원역,개통 전
인창동,주공6,58.14,39000,1996,2018-10-15,15,장자호수공원역,개통 전
인창동,주공6,58.14,33500,1996,2018-10-11,15,장자호수공원역,개통 전
수택동,대림한숲,51.66,33000,1995,2018-10-15,9,장자호수공원역,개통 전
수택동,대우454-8,137.34,32000,1990,2018-10-12,3,장자호수공원역,개통 전
교문동,교문(대우),84.696,55000,1994,2018-10-01,4,장자호수공원역,개통 전
토평동,상록,84.404,57800,2002,2018-10-02,19,장자호수공원역,개통 전
수택동,영풍마드레빌1차,84.96,39000,2003,2018-10-19,12,장자호수공원역,개통 전
교문동,교문(동양고속),61.056,37000,1994,2018-10-16,2,장자호수공원역,개통 전
수택동,대림한숲,51.66,31400,1995,2018-10-15,4,장자호수공원역,개통 전
인창동,한진,84.973,30000,2002,2018-10-26,3,장자호수공원역,개통 전
인창동,주공2,84.99,51800,1997,2018-10-20,17,장자호수공원역,개통 전
인창동,주공2,49.95,31900,1997,2018-10-05,16,장자호수공원역,개통 전
교문동,동방,59.97,32700,1998,2018-10-05,14,장자호수공원역,개통 전
인창동,아름마을일신,84.99,43800,1999,2018-10-08,8,장자호수공원역,개통 전
인창동,아름마을성원,59.95,30000,1999,2018-10-06,12,장자호수공원역,개통 전
인창동,원일아름,84.75,36000,1998,2018-10-01,12,장자호수공원역,개통 전
교문동,구리(우성),60.56,38500,1994,2018-10-23,2,장자호수공원역,개통 전
토평동,한일,59.784,48400,2001,2018-10-13,6,장자호수공원역,개통 전
인창동,원일아름,59.81,32000,1998,2018-10-03,10,장자호수공원역,개통 전
수택동,우림,84.96,32700,1999,2018-10-17,8,장자호수공원역,개통 전
교문동,교문(동양고속),134.64,64400,1994,2018-10-04,15,장자호수공원역,개통 전
교문동,교문(동양고속),61.056,42000,1994,2018-10-05,13,장자호수공원역,개통 전
수택동,영풍마드레빌1차,84.96,39500,2003,2018-10-25,15,장자호수공원역,개통 전
인창동,동흥,44.4,15500,1994,2018-10-10,3,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.949,46700,2001,2018-10-19,7,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,40000,2001,2018-10-13,19,장자호수공원역,개통 전
수택동,토평주공,59.92,31500,2002,2018-10-12,2,장자호수공원역,개통 전
인창동,원일가대라곡,84.56,46500,2005,2018-10-11,2,장자호수공원역,개통 전
수택동,우림,84.96,32000,1999,2018-10-28,3,장자호수공원역,개통 전
교문동,한가람아파트,62.01,42000,1994,2018-10-09,7,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,50500,2010,2018-10-09,5,장자호수공원역,개통 전
교문동,교문동금호어울림,84.962,49700,2009,2018-10-05,12,장자호수공원역,개통 전
교문동,B.J빌(104동),48.74,20000,2003,2018-10-20,5,장자호수공원역,개통 전
인창동,한진,84.973,31900,2002,2018-10-26,6,장자호수공원역,개통 전
